SrcAddr,n_flows,botnet_flows,normal_flows,bg_flows,n_dst_ips,n_dst_ports,n_src_ports,n_protocols,total_bytes,total_pkts,mean_dur,std_dur,label
41.74.166.131,1,0,0,1,1,1,1,1,276,3,1.494,,Background
41.74.30.5,1,0,0,1,1,1,1,1,74,1,0.0,,Background
41.75.201.22,2,0,0,2,1,1,2,1,356,2,0.0,0.0,Background
41.75.204.71,2,0,0,2,1,1,1,1,146,2,0.0,0.0,Background
41.75.205.234,3,0,0,3,1,1,1,1,720,4,1.32,2.286307065990918,Background
41.75.208.35,19,0,0,19,1,3,8,1,19129,93,2.3278421052631577,1.6481758355209926,Background
41.76.114.54,1,0,0,1,1,1,1,1,75,1,0.0,,Background
41.77.12.41,26,0,0,26,1,1,1,1,26921,142,1.7241153846153845,1.440281481570129,Background
41.78.153.21,6,0,0,6,1,3,3,2,2118,21,2.162166666666667,1.944992690646077,Background
41.78.153.22,34,0,0,34,1,3,10,2,19856,81,1.7349411764705882,1.6522727953865037,Background
41.78.164.250,3,0,0,3,1,1,1,1,218,3,0.0,0.0,Background
41.78.167.158,1,0,0,1,1,1,1,1,76,1,0.0,,Background
41.78.50.55,1,0,0,1,1,1,1,1,74,1,0.0,,Background
41.78.59.2,1,0,0,1,1,1,1,1,169,1,0.0,,Background
41.78.80.44,4,0,0,4,1,2,2,1,1866,20,2.9354999999999998,1.652943334378607,Background
41.82.122.62,1,0,0,1,1,1,1,1,76,1,0.0,,Background
41.82.155.222,1,0,0,1,1,1,1,1,181,1,0.0,,Background
41.82.222.211,1,0,0,1,1,1,1,1,74,1,0.0,,Background
41.82.229.201,1,0,0,1,1,1,1,1,73,1,0.0,,Background
41.82.230.24,1,0,0,1,1,1,1,1,76,1,0.0,,Background
41.85.139.74,1,0,0,1,1,1,1,1,213,3,0.541,,Background
41.85.163.85,1,0,0,1,1,1,1,1,72,1,0.0,,Background
41.87.178.9,1,0,0,1,1,1,1,1,474,1,0.0,,Background
41.91.178.75,1,0,0,1,1,1,1,1,64,1,0.0,,Background
41.92.28.140,7,0,0,7,1,3,3,1,1446,20,1.1998571428571427,1.9796784611455998,Background
41.93.139.248,3,0,0,3,1,1,1,1,571,3,0.0,0.0,Background
41.95.4.113,1,0,0,1,1,1,1,1,66,1,0.0,,Background
41.95.8.58,2,0,0,2,1,1,2,1,538,2,0.0,0.0,Background
41.96.106.225,1,0,0,1,1,1,1,1,77,1,0.0,,Background
41.96.21.133,1,0,0,1,1,1,1,1,60,1,0.0,,Background
41.96.33.49,1,0,0,1,1,1,1,1,72,1,0.0,,Background
41.96.34.227,2,0,0,2,1,1,1,1,563,4,0.751,1.0620743853421943,Background
41.96.34.73,1,0,0,1,1,1,1,1,105,1,0.0,,Background
41.96.86.243,2,0,0,2,1,1,1,1,158,2,0.0,0.0,Background
41.96.90.53,9,0,0,9,1,1,1,1,3940,20,1.8965555555555556,1.6707258984578466,Background
41.96.96.161,15,0,0,15,1,1,1,1,4547,29,1.7944666666666669,1.4756942611465806,Background
41.97.128.29,1,0,0,1,1,1,1,1,72,1,0.0,,Background
41.97.175.91,1,0,0,1,1,1,1,1,72,1,0.0,,Background
41.97.218.106,1,0,0,1,1,1,1,1,66,1,0.0,,Background
41.98.104.140,2,0,0,2,1,1,1,1,602,4,0.7505,1.0613672785610078,Background
41.98.16.190,1,0,0,1,1,1,1,1,164,1,0.0,,Background
41.98.201.124,4,0,0,4,1,1,2,1,1309,7,1.74675,2.292474845372718,Background
41.98.208.80,1,0,0,1,1,1,1,1,60,1,0.0,,Background
41.98.22.15,1,0,0,1,1,1,1,1,489,1,0.0,,Background
41.98.78.218,1,0,0,1,1,1,1,1,83,1,0.0,,Background
41.98.99.78,1,0,0,1,1,1,1,1,75,1,0.0,,Background
41.99.101.240,1,0,0,1,1,1,1,1,84,1,0.0,,Background
41.99.123.65,1,0,0,1,1,1,1,1,75,1,0.0,,Background
41.99.63.158,1,0,0,1,1,1,1,1,137,2,0.655,,Background
42.109.15.149,2,0,0,2,1,1,1,1,916,2,0.0,0.0,Background
42.110.49.40,8,0,0,8,1,1,2,1,1136,15,1.1868750000000001,1.6866030473367808,Background
42.117.247.160,1,0,0,1,1,1,1,1,60,1,0.0,,Background
42.119.213.180,1,0,0,1,1,1,1,1,499,1,0.0,,Background
42.241.55.19,1,0,0,1,1,1,1,1,66,1,0.0,,Background
42.241.9.191,1,0,0,1,1,1,1,1,68,1,0.0,,Background
42.73.232.179,1,0,0,1,1,1,1,1,83,1,0.0,,Background
42.98.41.16,2,0,0,2,1,1,1,1,360,2,0.0,0.0,Background
43.244.163.226,1,0,0,1,1,1,1,1,74,1,0.0,,Background
43.244.91.252,1,0,0,1,1,1,1,1,247,1,0.0,,Background
46.0.124.70,1,0,0,1,1,1,1,1,74,1,0.0,,Background
46.0.131.91,1,0,0,1,1,1,1,1,72,1,0.0,,Background
46.0.143.183,1,0,0,1,1,1,1,1,75,1,0.0,,Background
46.0.145.91,1,0,0,1,1,1,1,1,60,1,0.0,,Background
46.0.153.187,1,0,0,1,1,1,1,1,471,1,0.0,,Background
46.0.153.245,1,0,0,1,1,1,1,1,74,1,0.0,,Background
46.0.154.189,3,0,0,3,1,1,1,1,364,3,0.0,0.0,Background
46.0.18.108,2,0,0,2,1,1,1,1,120,2,0.0,0.0,Background
46.0.29.89,1,0,0,1,1,1,1,1,478,1,0.0,,Background
46.0.49.91,1,0,0,1,1,1,1,1,60,1,0.0,,Background
46.0.6.164,1,0,0,1,1,1,1,1,73,1,0.0,,Background
46.0.72.131,1,0,0,1,1,1,1,1,74,1,0.0,,Background
46.0.77.16,1,0,0,1,1,1,1,1,60,1,0.0,,Background
46.0.81.30,5,0,0,5,1,1,1,1,474,5,0.0,0.0,Background
46.1.69.233,1,0,0,1,1,1,1,1,77,1,0.0,,Background
46.10.13.155,3,0,0,3,1,1,1,1,228,3,0.0,0.0,Background
46.10.16.42,1,0,0,1,1,1,1,1,77,1,0.0,,Background
46.10.224.144,3,0,0,3,1,1,1,1,553,3,0.0,0.0,Background
46.10.226.46,1,0,0,1,1,1,1,1,60,1,0.0,,Background
46.10.227.194,1,0,0,1,1,1,1,1,75,1,0.0,,Background
46.10.227.80,1,0,0,1,1,1,1,1,60,1,0.0,,Background
46.10.240.127,1,0,0,1,1,1,1,1,77,1,0.0,,Background
46.10.240.70,1,0,0,1,1,1,1,1,76,1,0.0,,Background
46.10.25.227,1,0,0,1,1,1,1,1,75,1,0.0,,Background
46.10.25.238,1,0,0,1,1,1,1,1,75,1,0.0,,Background
46.10.26.163,1,0,0,1,1,1,1,1,74,1,0.0,,Background
46.10.28.190,2,0,0,2,1,1,1,2,152,2,0.0,0.0,Background
46.10.30.42,1,0,0,1,1,1,1,1,73,1,0.0,,Background
46.10.33.183,1,0,0,1,1,1,1,1,74,1,0.0,,Background
46.10.39.217,1,0,0,1,1,1,1,1,75,1,0.0,,Background
46.10.48.18,1,0,0,1,1,1,1,1,75,1,0.0,,Background
46.10.5.179,1,0,0,1,1,1,1,1,76,1,0.0,,Background
46.10.5.251,1,0,0,1,1,1,1,1,78,1,0.0,,Background
46.10.55.138,2,0,0,2,1,1,1,1,352,2,0.0,0.0,Background
46.10.64.109,1,0,0,1,1,1,1,1,73,1,0.0,,Background
46.10.7.125,1,0,0,1,1,1,1,1,72,1,0.0,,Background
46.10.71.230,3,0,0,3,1,1,1,1,223,3,0.0,0.0,Background
46.10.73.129,1,0,0,1,1,1,1,1,73,1,0.0,,Background
46.10.77.222,1,0,0,1,1,1,1,1,76,1,0.0,,Background
46.10.79.191,1,0,0,1,1,1,1,1,76,1,0.0,,Background
46.10.81.158,1,0,0,1,1,1,1,1,72,1,0.0,,Background
46.10.87.162,1,0,0,1,1,1,1,1,74,1,0.0,,Background
46.10.88.208,3,0,0,3,1,1,1,1,599,4,0.09133333333333334,0.1581939737579575,Background
46.10.90.49,1,0,0,1,1,1,1,1,85,1,0.0,,Background
46.10.93.243,2,0,0,2,1,1,1,1,349,2,0.0,0.0,Background
46.10.94.156,1,0,0,1,1,1,1,1,74,1,0.0,,Background
46.10.96.138,1,0,0,1,1,1,1,1,78,1,0.0,,Background
46.10.99.23,2,0,0,2,1,1,1,1,228,3,0.8185,1.1575338008023783,Background
46.100.169.94,1,0,0,1,1,1,1,1,531,2,0.765,,Background
46.102.51.73,2,0,0,2,1,1,1,1,148,2,0.0,0.0,Background
46.103.193.98,2,0,0,2,1,1,1,1,349,2,0.0,0.0,Background
46.104.46.32,1,0,0,1,1,1,1,1,77,1,0.0,,Background
46.105.100.150,1,0,0,1,1,1,1,1,61,1,0.0,,Background
46.105.129.117,3,0,0,3,1,3,1,1,540,9,1.003,0.039153543900903844,Background
46.105.133.38,5,0,0,5,1,1,1,1,3227,7,0.0,0.0,Background
46.105.27.26,3,0,0,3,1,1,1,1,226024,163,0.17433333333333334,0.3019541907861743,Background
46.107.124.125,1,0,0,1,1,1,1,1,567,1,0.0,,Background
46.107.145.10,1,0,0,1,1,1,1,1,121,2,1.805,,Background
46.107.208.38,1,0,0,1,1,1,1,1,73,1,0.0,,Background
46.107.226.82,2,0,0,2,1,1,1,1,148,2,0.0,0.0,Background
46.107.227.11,2,0,0,2,1,1,1,1,148,2,0.0,0.0,Background
46.107.227.17,1,0,0,1,1,1,1,1,74,1,0.0,,Background
46.107.227.4,1,0,0,1,1,1,1,1,74,1,0.0,,Background
46.107.227.41,1,0,0,1,1,1,1,1,72,1,0.0,,Background
46.107.228.50,3,0,0,3,1,1,1,1,716,4,0.6893333333333334,1.1939603566841461,Background
46.107.243.29,3,0,0,3,1,1,1,1,222,3,0.0,0.0,Background
46.107.243.49,1,0,0,1,1,1,1,1,60,1,0.0,,Background
46.107.65.214,2,0,0,2,1,1,1,1,120,2,0.0,0.0,Background
46.108.17.55,2,0,0,2,1,1,1,1,348,2,0.0,0.0,Background
46.109.0.234,1,0,0,1,1,1,1,1,74,1,0.0,,Background
46.109.10.92,1,0,0,1,1,1,1,1,74,1,0.0,,Background
46.109.116.242,1,0,0,1,1,1,1,1,121,2,0.261,,Background
46.109.119.93,4,0,0,4,1,1,1,1,1221,5,1.192,2.384,Background
46.109.12.220,1,0,0,1,1,1,1,1,72,1,0.0,,Background
46.109.130.182,1,0,0,1,1,1,1,1,62,1,0.0,,Background
46.109.134.10,1,0,0,1,1,1,1,1,60,1,0.0,,Background
46.109.164.192,2,0,0,2,1,1,1,1,358,2,0.0,0.0,Background
46.109.165.248,1,0,0,1,1,1,1,1,76,1,0.0,,Background
46.109.169.50,1,0,0,1,1,1,1,1,75,1,0.0,,Background
46.109.172.216,1,0,0,1,1,1,1,1,77,1,0.0,,Background
46.109.174.123,1,0,0,1,1,1,1,1,60,1,0.0,,Background
46.109.176.142,2,0,0,2,1,1,1,1,144,2,0.0,0.0,Background
46.109.194.2,1,0,0,1,1,1,1,1,72,1,0.0,,Background
46.109.196.224,3,0,0,3,1,1,1,1,243,3,0.0,0.0,Background
46.109.197.15,2,0,0,2,1,1,1,1,740,4,1.954,0.14566399692442875,Background
46.109.198.202,1,0,0,1,1,1,1,1,177,1,0.0,,Background
46.109.207.17,1,0,0,1,1,1,1,1,74,1,0.0,,Background
46.109.209.7,1,0,0,1,1,1,1,1,173,1,0.0,,Background
46.109.210.13,2,0,0,2,1,1,1,1,150,2,0.0,0.0,Background
46.109.242.63,1,0,0,1,1,1,1,1,77,1,0.0,,Background
46.109.243.177,2,0,0,2,1,1,1,1,352,2,0.0,0.0,Background
46.109.254.56,2,0,0,2,1,1,1,1,543,2,0.0,0.0,Background
46.109.3.233,2,0,0,2,1,1,1,1,348,2,0.0,0.0,Background
46.109.45.131,4,0,0,4,1,1,1,1,327,4,0.0,0.0,Background
46.109.46.231,4,0,0,4,1,1,1,1,240,4,0.0,0.0,Background
46.109.47.121,2,0,0,2,1,1,1,1,155,2,0.0,0.0,Background
46.109.49.119,1,0,0,1,1,1,1,1,71,1,0.0,,Background
46.109.49.236,1,0,0,1,1,1,1,1,60,1,0.0,,Background
46.109.50.113,1,0,0,1,1,1,1,1,72,1,0.0,,Background
46.109.61.225,7,0,0,7,1,1,2,1,1298,9,0.9258571428571428,1.608543070459666,Background
46.109.66.150,1,0,0,1,1,1,1,1,459,1,0.0,,Background
46.109.72.51,1,0,0,1,1,1,1,1,73,1,0.0,,Background
46.109.76.174,1,0,0,1,1,1,1,1,73,1,0.0,,Background
46.109.84.242,1,0,0,1,1,1,1,1,120,2,1.001,,Background
46.109.87.245,2,0,0,2,1,1,1,1,354,2,0.0,0.0,Background
46.109.88.236,3,0,0,3,1,1,1,1,561,3,0.0,0.0,Background
46.109.89.171,1,0,0,1,1,1,1,1,60,1,0.0,,Background
46.109.93.223,1,0,0,1,1,1,1,1,74,1,0.0,,Background
46.109.96.207,1,0,0,1,1,1,1,1,464,1,0.0,,Background
46.11.0.172,1,0,0,1,1,1,1,1,74,1,0.0,,Background
46.11.50.59,1,0,0,1,1,1,1,1,74,1,0.0,,Background
46.11.73.75,1,0,0,1,1,1,1,1,71,1,0.0,,Background
46.113.229.142,1,0,0,1,1,1,1,1,83,1,0.0,,Background
46.115.0.12,2,0,0,2,1,1,1,1,146,2,0.0,0.0,Background
46.115.16.100,1,0,0,1,1,1,1,1,467,1,0.0,,Background
46.115.16.56,1,0,0,1,1,1,1,1,507,1,0.0,,Background
46.115.18.17,1,0,0,1,1,1,1,1,73,1,0.0,,Background
46.115.18.199,1,0,0,1,1,1,1,1,77,1,0.0,,Background
46.115.2.216,1,0,0,1,1,1,1,1,74,1,0.0,,Background
46.115.20.88,1,0,0,1,1,1,1,1,73,1,0.0,,Background
46.115.21.104,7,0,0,7,1,3,4,1,1611,21,2.44,2.3481562270570215,Background
46.115.22.173,1,0,0,1,1,1,1,1,79,1,0.0,,Background
46.115.22.59,3,0,0,3,1,1,3,1,567,3,0.0,0.0,Background
46.115.25.14,1,0,0,1,1,1,1,1,84,1,0.0,,Background
46.115.25.240,2,0,0,2,1,1,1,1,370,2,0.0,0.0,Background
46.115.32.249,1,0,0,1,1,1,1,1,76,1,0.0,,Background
46.116.110.47,1,0,0,1,1,1,1,1,513,1,0.0,,Background
46.116.117.134,2,0,0,2,1,1,1,1,354,2,0.0,0.0,Background
46.116.136.137,1,0,0,1,1,1,1,1,78,1,0.0,,Background
46.116.191.99,1,0,0,1,1,1,1,1,458,1,0.0,,Background
46.116.241.178,1,0,0,1,1,1,1,1,74,1,0.0,,Background
46.116.26.163,1,0,0,1,1,1,1,1,73,1,0.0,,Background
46.116.30.236,3,0,0,3,1,1,1,1,537,3,0.0,0.0,Background
46.116.45.1,1,0,0,1,1,1,1,1,469,1,0.0,,Background
46.116.99.150,1,0,0,1,1,1,1,1,84,1,0.0,,Background
46.117.115.13,1,0,0,1,1,1,1,1,75,1,0.0,,Background
46.117.125.126,1,0,0,1,1,1,1,1,75,1,0.0,,Background
46.117.162.145,1,0,0,1,1,1,1,1,66,1,0.0,,Background
46.117.177.141,1,0,0,1,1,1,1,1,179,1,0.0,,Background
46.117.181.216,5,0,0,5,1,1,1,1,2410,5,0.0,0.0,Background
46.117.185.100,1,0,0,1,1,1,1,1,73,1,0.0,,Background
46.117.191.101,1,0,0,1,1,1,1,1,73,1,0.0,,Background
46.117.216.220,1,0,0,1,1,1,1,1,105,1,0.0,,Background
46.117.240.171,1,0,0,1,1,1,1,1,73,1,0.0,,Background
46.117.251.221,1,0,0,1,1,1,1,1,74,1,0.0,,Background
46.118.128.8,7,0,0,7,2,2,1,1,427,7,0.0,0.0,Background
46.118.130.252,1,0,0,1,1,1,1,1,468,1,0.0,,Background
46.118.134.238,1,0,0,1,1,1,1,1,80,1,0.0,,Background
46.118.156.196,1,0,0,1,1,1,1,1,75,1,0.0,,Background
46.118.195.158,1,0,0,1,1,1,1,1,72,1,0.0,,Background
46.118.196.114,1,0,0,1,1,1,1,1,502,1,0.0,,Background
46.118.196.115,1,0,0,1,1,1,1,1,2892,3,0.0,,Background
46.118.22.145,1,0,0,1,1,1,1,1,76,1,0.0,,Background
46.118.22.169,1,0,0,1,1,1,1,1,137,2,1.258,,Background
46.118.22.62,2,0,0,2,1,1,1,1,120,2,0.0,0.0,Background
46.118.222.194,1,0,0,1,1,1,1,1,60,1,0.0,,Background
46.118.229.204,1,0,0,1,1,1,1,1,62,1,0.0,,Background
46.118.234.47,1,0,0,1,1,1,1,1,73,1,0.0,,Background
46.118.28.133,6,0,0,6,1,1,1,1,360,6,0.0,0.0,Background
46.118.3.33,1,0,0,1,1,1,1,1,524,1,0.0,,Background
46.118.48.99,2,0,0,2,2,2,1,1,720,3,1.556,2.200516303052536,Background
46.118.56.12,1,0,0,1,1,1,1,1,60,1,0.0,,Background
46.118.69.149,1,0,0,1,1,1,1,1,72,1,0.0,,Background
46.119.1.72,1,0,0,1,1,1,1,1,450,6,0.211,,Background
46.119.103.119,1,0,0,1,1,1,1,1,60,1,0.0,,Background
46.119.75.163,1,0,0,1,1,1,1,1,60,1,0.0,,Background
46.119.76.76,1,0,0,1,1,1,1,1,75,1,0.0,,Background
46.119.81.170,1,0,0,1,1,1,1,1,515,1,0.0,,Background
46.119.86.56,1,0,0,1,1,1,1,1,576,1,0.0,,Background
46.12.222.29,1,0,0,1,1,1,1,1,175,1,0.0,,Background
46.120.107.122,1,0,0,1,1,1,1,1,72,1,0.0,,Background
46.120.11.206,2,0,0,2,1,1,1,1,152,2,0.0,0.0,Background
46.120.52.11,7,0,0,7,1,1,1,1,525,7,0.0,0.0,Background
46.120.73.136,1,0,0,1,1,1,1,1,76,1,0.0,,Background
46.120.85.55,6,0,0,6,1,1,1,1,444,6,0.0,0.0,Background
46.120.88.89,2,0,0,2,1,1,1,1,120,2,0.0,0.0,Background
46.126.149.175,3,0,0,3,1,1,1,1,1362,3,0.0,0.0,Background
46.126.170.30,2,0,0,2,1,1,1,1,588,8,0.1255,0.1279863273947651,Background
46.126.231.241,3,0,0,3,3,3,1,1,180,3,0.0,0.0,Background
46.126.245.222,1,0,0,1,1,1,1,1,528,7,0.543,,Background
46.129.118.144,2,0,0,2,1,1,1,1,530,2,0.0,0.0,Background
46.129.43.52,1,0,0,1,1,1,1,1,60,1,0.0,,Background
46.13.103.116,2,0,0,2,1,1,1,1,541,2,0.0,0.0,Background
46.13.16.9,3,0,0,3,1,1,1,1,507,3,0.0,0.0,Background
46.13.45.199,1,0,0,1,1,1,1,1,74,1,0.0,,Background
46.13.50.213,2,0,0,2,1,1,1,1,144,2,0.0,0.0,Background
46.13.90.252,1,0,0,1,1,1,1,1,158,1,0.0,,Background
46.134.214.95,1,0,0,1,1,1,1,1,73,1,0.0,,Background
46.134.45.207,1,0,0,1,1,1,1,1,132,2,2.46,,Background
46.135.10.0,1,0,0,1,1,1,1,1,72,1,0.0,,Background
46.135.116.24,1,0,0,1,1,1,1,1,177,1,0.0,,Background
46.135.14.10,3,0,0,3,1,1,3,1,524,3,0.0,0.0,Background
46.135.160.254,1,0,0,1,1,1,1,1,549,1,0.0,,Background
46.135.3.0,1,0,0,1,1,1,1,1,187,1,0.0,,Background
46.135.41.2,1,0,0,1,1,1,1,1,140,1,0.0,,Background
46.135.57.6,3,0,0,3,1,1,1,1,1639,5,1.4273333333333333,1.2399856181961681,Background
46.135.73.4,1,0,0,1,1,1,1,1,716,2,0.918,,Background
46.137.107.59,3,0,0,3,1,1,1,1,2152,7,0.018,0.031176914536239792,Background
46.137.3.179,54,0,0,54,3,8,21,1,7149,58,0.12337037037037038,0.5143901425262367,Background
46.137.52.146,10,0,0,10,3,6,4,1,629,10,0.0,0.0,Background
46.137.68.222,1,0,0,1,1,1,1,1,519,1,0.0,,Background
46.137.86.186,9,0,0,9,1,4,1,1,1361,13,0.11088888888888888,0.29170037900405804,Background
46.138.139.55,12,0,0,12,1,2,6,1,1164,18,1.5003333333333335,1.5670478517572364,Background
46.138.157.138,1,0,0,1,1,1,1,1,60,1,0.0,,Background
46.138.161.209,1,0,0,1,1,1,1,1,60,1,0.0,,Background
46.138.177.116,1,0,0,1,1,1,1,1,76,1,0.0,,Background
46.138.237.72,1,0,0,1,1,1,1,1,60,1,0.0,,Background
46.138.246.233,3,0,0,3,1,1,1,1,522,3,0.0,0.0,Background
46.138.45.253,1,0,0,1,1,1,1,1,60,1,0.0,,Background
46.138.48.155,2,0,0,2,2,2,1,1,120,2,0.0,0.0,Background
46.138.78.156,1,0,0,1,1,1,1,1,74,1,0.0,,Background
46.14.233.105,1,0,0,1,1,1,1,1,537,2,0.0,,Background
46.14.70.68,1,0,0,1,1,1,1,1,73,1,0.0,,Background
46.14.94.76,3,0,0,3,1,1,1,1,542,3,0.0,0.0,Background
46.142.34.31,2,0,0,2,1,1,1,1,348,2,0.0,0.0,Background
46.145.180.113,2,0,0,2,1,1,2,1,144,2,0.0,0.0,Background
46.146.114.87,21,0,0,21,1,1,1,1,4252,44,1.7737619047619049,1.8047454364746818,Background
46.146.125.167,1,0,0,1,1,1,1,1,75,1,0.0,,Background
46.146.125.217,1,0,0,1,1,1,1,1,60,1,0.0,,Background
46.146.134.104,1,0,0,1,1,1,1,1,469,1,0.0,,Background
46.146.134.64,1,0,0,1,1,1,1,1,60,1,0.0,,Background
46.146.181.32,2,0,0,2,1,1,1,1,264,3,0.6595,0.9326738443850562,Background
46.146.198.47,1,0,0,1,1,1,1,1,74,1,0.0,,Background
46.146.21.79,1,0,0,1,1,1,1,1,469,1,0.0,,Background
46.146.214.3,1,0,0,1,1,1,1,1,75,1,0.0,,Background
46.146.28.79,1,0,0,1,1,1,1,1,78,1,0.0,,Background
46.146.37.150,1,0,0,1,1,1,1,1,72,1,0.0,,Background
46.146.46.225,1,0,0,1,1,1,1,1,249,1,0.0,,Background
46.146.47.109,1,0,0,1,1,1,1,1,60,1,0.0,,Background
46.146.47.135,1,0,0,1,1,1,1,1,74,1,0.0,,Background
46.146.71.211,2,0,0,2,1,1,1,1,124,2,0.0,0.0,Background
46.146.89.253,1,0,0,1,1,1,1,1,72,1,0.0,,Background
46.146.93.120,1,0,0,1,1,1,1,1,60,1,0.0,,Background
46.147.130.218,1,0,0,1,1,1,1,1,75,1,0.0,,Background
46.147.145.101,1,0,0,1,1,1,1,1,75,1,0.0,,Background
46.147.157.25,2,0,0,2,1,1,1,1,124,2,0.0,0.0,Background
46.147.173.9,1,0,0,1,1,1,1,1,493,1,0.0,,Background
46.147.187.227,1,0,0,1,1,1,1,1,74,1,0.0,,Background
46.147.202.108,4,0,0,4,1,1,1,1,2307,21,1.961,2.3892032144629307,Background
46.147.203.206,1,0,0,1,1,1,1,1,73,1,0.0,,Background
46.147.244.50,32,0,0,32,1,1,1,1,4915,34,0.21428125,0.9158463469654722,Background
46.148.206.213,1,0,0,1,1,1,1,1,75,1,0.0,,Background
46.148.208.4,1,0,0,1,1,1,1,1,153,2,2.818,,Background
46.148.23.214,1,0,0,1,1,1,1,1,66,1,0.0,,Background
46.149.183.3,1,0,0,1,1,1,1,1,60,1,0.0,,Background
46.149.185.195,1,0,0,1,1,1,1,1,372,5,0.213,,Background
46.149.39.213,2,0,0,2,1,1,1,1,3087,5,0.0,0.0,Background
46.149.97.17,1,0,0,1,1,1,1,1,60,1,0.0,,Background
46.150.70.86,3,0,0,3,1,1,1,1,182,3,0.0,0.0,Background
46.151.152.73,1,0,0,1,1,1,1,1,81,1,0.0,,Background
46.152.21.222,1,0,0,1,1,1,1,1,74,1,0.0,,Background
46.154.184.210,1,0,0,1,1,1,1,1,183,1,0.0,,Background
46.154.231.69,3,0,0,3,1,1,1,1,2796,6,0.7646666666666667,0.6354001363970057,Background
46.154.25.126,1,0,0,1,1,1,1,1,78,1,0.0,,Background
46.155.98.19,1,0,0,1,1,1,1,1,74,1,0.0,,Background
46.158.14.203,1,0,0,1,1,1,1,1,77,1,0.0,,Background
46.158.148.90,1,0,0,1,1,1,1,1,60,1,0.0,,Background
46.158.155.57,1,0,0,1,1,1,1,1,75,1,0.0,,Background
46.158.166.29,1,0,0,1,1,1,1,1,74,1,0.0,,Background
46.158.191.174,2,0,0,2,1,1,1,1,621,3,0.246,0.34789653634378137,Background
46.158.207.13,1,0,0,1,1,1,1,1,78,1,0.0,,Background
46.158.40.241,2,0,0,2,2,2,1,1,567,2,0.0,0.0,Background
46.158.44.102,2,0,0,2,1,1,1,1,148,2,0.0,0.0,Background
46.158.57.250,1,0,0,1,1,1,1,1,581,2,0.991,,Background
46.158.67.37,1,0,0,1,1,1,1,1,75,1,0.0,,Background
46.158.77.51,2,0,0,2,1,1,1,1,146,2,0.0,0.0,Background
46.158.81.117,1,0,0,1,1,1,1,1,465,1,0.0,,Background
46.159.121.108,1,0,0,1,1,1,1,1,66,1,0.0,,Background
46.159.131.66,1,0,0,1,1,1,1,1,493,1,0.0,,Background
46.159.159.32,1,0,0,1,1,1,1,1,73,1,0.0,,Background
46.159.204.66,1,0,0,1,1,1,1,1,74,1,0.0,,Background
46.159.220.187,2,0,0,2,1,1,1,1,144,2,0.0,0.0,Background
46.159.23.69,1,0,0,1,1,1,1,1,471,1,0.0,,Background
46.159.237.47,1,0,0,1,1,1,1,1,84,1,0.0,,Background
46.159.30.31,1,0,0,1,1,1,1,1,76,1,0.0,,Background
46.159.42.144,1,0,0,1,1,1,1,1,72,1,0.0,,Background
46.159.53.83,1,0,0,1,1,1,1,1,73,1,0.0,,Background
46.159.8.124,1,0,0,1,1,1,1,1,73,1,0.0,,Background
46.16.10.5,1,0,0,1,1,1,1,1,73,1,0.0,,Background
46.160.123.59,1,0,0,1,1,1,1,1,73,1,0.0,,Background
46.160.79.156,1,0,0,1,1,1,1,1,74,1,0.0,,Background
46.160.94.21,1,0,0,1,1,1,1,1,62,1,0.0,,Background
46.161.139.221,2,0,0,2,2,2,1,1,120,2,0.0,0.0,Background
46.161.176.49,1,0,0,1,1,1,1,1,89,1,0.0,,Background
46.162.100.82,2,0,0,2,1,1,1,1,822,11,0.617,0.6462955980045044,Background
46.162.121.229,1,0,0,1,1,1,1,1,60,1,0.0,,Background
46.162.16.66,3,0,0,3,1,1,1,1,334,4,0.5013333333333333,0.8683348048611972,Background
46.162.215.202,1,0,0,1,1,1,1,1,60,1,0.0,,Background
46.162.233.188,1,0,0,1,1,1,1,1,73,1,0.0,,Background
46.162.38.156,3,0,0,3,1,1,2,1,216,3,0.0,0.0,Background
46.162.77.99,2,0,0,2,1,1,1,1,120,2,0.0,0.0,Background
46.162.83.83,1,0,0,1,1,1,1,1,121,2,1.707,,Background
46.162.86.4,1,0,0,1,1,1,1,1,62,1,0.0,,Background
46.162.92.78,1,0,0,1,1,1,1,1,62,1,0.0,,Background
46.162.93.138,2,0,0,2,1,1,1,1,136,2,0.0,0.0,Background
46.162.95.244,2,0,0,2,1,1,1,1,365,2,0.0,0.0,Background
46.163.76.193,2,0,0,2,1,1,1,1,179828,122,0.286,0.40446507883870514,Background
46.164.1.252,2,0,0,2,2,2,1,1,124,2,0.0,0.0,Background
46.164.129.242,1,0,0,1,1,1,1,1,73,1,0.0,,Background
46.164.194.2,2,0,0,2,1,1,1,1,134,2,0.0,0.0,Background
46.164.195.91,1,0,0,1,1,1,1,1,60,1,0.0,,Background
46.164.197.22,25,0,0,25,1,1,1,1,4741,44,0.6168399999999999,1.387460109937099,Background
46.164.243.147,1,0,0,1,1,1,1,1,60,1,0.0,,Background
46.164.25.154,1,0,0,1,1,1,1,1,74,1,0.0,,Background
46.164.28.247,3,0,0,3,1,1,1,1,528,3,0.0,0.0,Background
46.164.5.215,1,0,0,1,1,1,1,1,60,1,0.0,,Background
46.165.33.7,1,0,0,1,1,1,1,1,73,1,0.0,,Background
46.165.7.112,1,0,0,1,1,1,1,1,73,1,0.0,,Background
